,0
570,26695.0
571,26787.0
572,26787.0
573,26879.0
574,26879.0
575,26970.0
576,26970.0
577,27062.0
578,27062.0
579,27062.0
580,27154.0
581,27154.0
582,27245.0
583,27245.0
584,27336.0
585,27336.0
586,27428.0
587,27428.0
588,27519.0
589,27519.0
590,27610.0
591,27610.0
592,27701.0
593,27701.0
594,27792.0
595,27792.0
596,27883.0
597,27883.0
598,27974.0
599,27974.0
600,28065.0
601,28065.0
602,28065.0
603,28156.0
604,28156.0
605,28247.0
606,28247.0
607,28337.0
608,28337.0
609,28428.0
610,28428.0
611,28519.0
612,28519.0
613,28609.0
614,28609.0
615,28700.0
616,28700.0
617,28790.0
618,28790.0
619,28880.0
620,28880.0
621,28970.0
622,28970.0
623,28970.0
624,29061.0
625,29061.0
626,29151.0
627,29151.0
628,29241.0
629,29241.0
630,29331.0
631,29331.0
632,29420.0
633,29420.0
634,29510.0
635,29510.0
636,29600.0
637,29600.0
638,29690.0
639,29690.0
640,29779.0
641,29779.0
642,29869.0
643,29869.0
644,29869.0
645,29958.0
646,29958.0
647,30047.0
648,30047.0
649,30137.0
650,30137.0
651,30226.0
652,30226.0
653,30315.0
654,30315.0
655,30404.0
656,30404.0
657,30493.0
658,30493.0
659,30582.0
660,30582.0
661,30671.0
662,30671.0
663,30760.0
664,30760.0
665,30849.0
666,30849.0
667,30849.0
668,30937.0
669,30937.0
670,31026.0
671,31026.0
672,31114.0
673,31114.0
674,31203.0
675,31203.0
676,31291.0
677,31291.0
678,31380.0
679,31380.0
680,31468.0
681,31468.0
682,31556.0
683,31556.0
684,31644.0
685,31644.0
686,31732.0
687,31732.0
688,31732.0
689,31820.0
690,31820.0
691,31908.0
692,31908.0
693,31995.0
694,31995.0
695,32083.0
696,32083.0
697,32171.0
698,32171.0
699,32258.0
700,32258.0
701,32346.0
702,32346.0
703,32433.0
704,32433.0
705,32521.0
706,32521.0
707,32608.0
708,32608.0
709,32608.0
710,32695.0
711,32695.0
712,32782.0
713,32782.0
714,32869.0
715,32869.0
716,32956.0
717,32956.0
718,33043.0
719,33043.0
720,33130.0
721,33130.0
722,33216.0
723,33216.0
724,33303.0
725,33303.0
726,33389.0
727,33389.0
728,33476.0
729,33476.0
730,33476.0
731,33562.0
732,33562.0
733,33649.0
734,33649.0
735,33735.0
736,33735.0
737,33821.0
738,33821.0
739,33907.0
740,33907.0
741,33993.0
742,33993.0
743,34079.0
744,34079.0
745,34165.0
746,34165.0
747,34251.0
748,34251.0
749,34336.0
750,34336.0
751,34422.0
752,34422.0
753,34422.0
754,34507.0
755,34507.0
756,34593.0
757,34593.0
758,34678.0
759,34678.0
760,34763.0
761,34763.0
762,34848.0
763,34848.0
764,34934.0
765,34934.0
766,35019.0
767,35019.0
768,35104.0
769,35104.0
770,35188.0
771,35188.0
772,35273.0
773,35273.0
774,35273.0
775,35358.0
776,35358.0
777,35442.0
778,35442.0
779,35527.0
780,35527.0
781,35611.0
782,35611.0
783,35696.0
784,35696.0
785,35780.0
786,35780.0
787,35864.0
788,35864.0
789,35948.0
790,35948.0
791,36032.0
792,36032.0
793,36116.0
794,36116.0
795,36116.0
796,36200.0
797,36200.0
798,36284.0
799,36284.0
800,36367.0
801,36367.0
802,36451.0
803,36451.0
804,36535.0
805,36535.0
806,36618.0
807,36618.0
808,36701.0
809,36701.0
810,36785.0
811,36785.0
812,36868.0
813,36868.0
814,36951.0
815,36951.0
816,37034.0
817,37034.0
818,37034.0
819,37117.0
820,37117.0
821,37199.0
822,37199.0
823,37282.0
824,37282.0
825,37365.0
826,37365.0
827,37447.0
828,37447.0
829,37530.0
830,37530.0
831,37612.0
832,37612.0
833,37694.0
834,37694.0
835,37777.0
836,37777.0
837,37859.0
838,37859.0
839,37859.0
840,37941.0
841,37941.0
842,38023.0
843,38023.0
844,38105.0
845,38105.0
846,38186.0
847,38186.0
848,38268.0
849,38268.0
850,38350.0
851,38350.0
852,38431.0
853,38431.0
854,38512.0
855,38512.0
856,38594.0
857,38594.0
858,38675.0
859,38675.0
860,38675.0
861,38756.0
862,38756.0
863,38837.0
864,38837.0
865,38918.0
866,38918.0
867,38999.0
868,38999.0
869,39080.0
870,39080.0
871,39160.0
872,39160.0
873,39241.0
874,39241.0
875,39321.0
876,39321.0
877,39402.0
878,39402.0
879,39482.0
880,39482.0
881,39562.0
882,39562.0
883,39562.0
884,39642.0
885,39642.0
886,39722.0
887,39722.0
888,39802.0
889,39802.0
890,39882.0
891,39882.0
892,39962.0
893,39962.0
894,40041.0
895,40041.0
896,40121.0
897,40121.0
898,40200.0
899,40200.0
900,40280.0
901,40280.0
902,40359.0
903,40359.0
904,40359.0
905,40438.0
906,40438.0
907,40517.0
908,40517.0
909,40596.0
910,40596.0
911,40675.0
912,40675.0
913,40754.0
914,40754.0
915,40832.0
916,40832.0
917,40911.0
918,40911.0
919,40989.0
920,40989.0
921,41068.0
922,41068.0
923,41146.0
924,41146.0
925,41146.0
926,41224.0
927,41224.0
928,41302.0
929,41302.0
930,41380.0
931,41380.0
932,41458.0
933,41458.0
934,41536.0
935,41536.0
936,41614.0
937,41614.0
938,41691.0
939,41691.0
940,41769.0
941,41769.0
942,41846.0
943,41846.0
944,41924.0
945,41924.0
946,41924.0
947,42001.0
948,42001.0
949,42078.0
950,42078.0
951,42155.0
952,42155.0
953,42232.0
954,42232.0
955,42309.0
956,42309.0
957,42385.0
958,42385.0
959,42462.0
960,42462.0
961,42539.0
962,42539.0
963,42615.0
964,42615.0
965,42691.0
966,42691.0
967,42768.0
968,42768.0
969,42768.0
970,42844.0
971,42844.0
972,42920.0
973,42920.0
974,42996.0
975,42996.0
976,43071.0
977,43071.0
978,43147.0
979,43147.0
980,43223.0
981,43223.0
982,43298.0
983,43298.0
984,43374.0
985,43374.0
986,43449.0
987,43449.0
988,43524.0
989,43524.0
990,43524.0
991,43599.0
992,43599.0
993,43674.0
994,43674.0
995,43749.0
996,43749.0
997,43824.0
998,43824.0
999,43899.0
1000,43899.0
1001,43973.0
1002,43973.0
1003,44048.0
1004,44048.0
1005,44122.0
1006,44122.0
1007,44197.0
1008,44197.0
1009,44271.0
1010,44271.0
1011,44271.0
1012,44345.0
1013,44345.0
1014,44419.0
1015,44419.0
1016,44493.0
1017,44493.0
1018,44566.0
1019,44566.0
1020,44640.0
1021,44640.0
1022,44714.0
1023,44714.0
1024,44787.0
1025,44787.0
1026,44860.0
1027,44860.0
1028,44934.0
1029,44934.0
1030,45007.0
1031,45007.0
1032,45080.0
1033,45080.0
1034,45080.0
1035,45153.0
1036,45153.0
1037,45225.0
1038,45225.0
1039,45298.0
1040,45298.0
1041,45371.0
1042,45371.0
1043,45443.0
1044,45443.0
1045,45516.0
1046,45516.0
1047,45588.0
1048,45588.0
1049,45660.0
1050,45660.0
1051,45732.0
1052,45732.0
1053,45804.0
1054,45804.0
1055,45804.0
1056,45876.0
1057,45876.0
1058,45948.0
1059,45948.0
1060,46019.0
1061,46019.0
1062,46091.0
1063,46091.0
1064,46162.0
1065,46162.0
1066,46233.0
1067,46233.0
1068,46305.0
1069,46305.0
1070,46376.0
1071,46376.0
1072,46447.0
1073,46447.0
1074,46518.0
1075,46518.0
1076,46518.0
1077,46588.0
1078,46588.0
1079,46659.0
1080,46659.0
1081,46730.0
1082,46730.0
1083,46800.0
1084,46800.0
1085,46870.0
1086,46870.0
1087,46941.0
1088,46941.0
1089,47011.0
1090,47011.0
1091,47081.0
1092,47081.0
1093,47150.0
1094,47150.0
1095,47220.0
1096,47220.0
1097,47220.0
1098,47290.0
1099,47290.0
1100,47359.0
1101,47359.0
1102,47429.0
1103,47429.0
1104,47498.0
1105,47498.0
1106,47567.0
1107,47567.0
1108,47636.0
1109,47636.0
1110,47705.0
1111,47705.0
1112,47774.0
1113,47774.0
1114,47843.0
1115,47843.0
1116,47912.0
1117,47912.0
1118,47980.0
1119,47980.0
1120,47980.0
1121,48049.0
1122,48049.0
1123,48117.0
1124,48117.0
1125,48185.0
1126,48185.0
1127,48253.0
1128,48253.0
1129,48321.0
1130,48321.0
1131,48389.0
1132,48389.0
1133,48457.0
1134,48457.0
1135,48524.0
1136,48524.0
1137,48592.0
1138,48592.0
1139,48659.0
1140,48659.0
1141,48659.0
1142,48727.0
1143,48727.0
1144,48794.0
1145,48794.0
1146,48861.0
1147,48861.0
1148,48928.0
1149,48928.0
1150,48995.0
1151,48995.0
1152,49061.0
1153,49061.0
1154,49128.0
1155,49128.0
1156,49194.0
1157,49194.0
1158,49261.0
1159,49261.0
1160,49327.0
1161,49327.0
1162,49327.0
1163,49393.0
1164,49393.0
1165,49459.0
1166,49459.0
1167,49525.0
1168,49525.0
1169,49591.0
1170,49591.0
1171,49656.0
1172,49656.0
1173,49722.0
1174,49722.0
1175,49787.0
1176,49787.0
1177,49853.0
1178,49853.0
1179,49918.0
1180,49918.0
1181,49983.0
1182,49983.0
1183,50048.0
1184,50048.0
1185,50048.0
1186,50113.0
1187,50113.0
1188,50178.0
1189,50178.0
1190,50242.0
1191,50242.0
1192,50307.0
1193,50307.0
1194,50371.0
1195,50371.0
1196,50435.0
1197,50435.0
1198,50499.0
1199,50499.0
1200,50563.0
1201,50563.0
1202,50627.0
1203,50627.0
1204,50691.0
1205,50691.0
1206,50691.0
1207,50755.0
1208,50755.0
1209,50818.0
1210,50818.0
1211,50882.0
1212,50882.0
1213,50945.0
1214,50945.0
1215,51008.0
1216,51008.0
1217,51071.0
1218,51071.0
1219,51134.0
1220,51134.0
1221,51197.0
1222,51197.0
1223,51260.0
1224,51260.0
1225,51322.0
1226,51322.0
1227,51322.0
1228,51385.0
1229,51385.0
1230,51447.0
1231,51447.0
1232,51509.0
1233,51509.0
1234,51571.0
1235,51571.0
1236,51633.0
1237,51633.0
1238,51695.0
1239,51695.0
1240,51757.0
1241,51757.0
1242,51819.0
1243,51819.0
1244,51880.0
1245,51880.0
1246,51941.0
1247,51941.0
1248,52003.0
1249,52003.0
1250,52003.0
1251,52064.0
1252,52064.0
1253,52125.0
1254,52125.0
1255,52186.0
1256,52186.0
1257,52246.0
1258,52246.0
1259,52307.0
1260,52307.0
1261,52367.0
1262,52367.0
1263,52428.0
1264,52428.0
1265,52488.0
1266,52488.0
1267,52548.0
1268,52548.0
1269,52608.0
1270,52608.0
1271,52608.0
1272,52668.0
1273,52668.0
1274,52728.0
1275,52728.0
1276,52788.0
1277,52788.0
1278,52847.0
1279,52847.0
1280,52906.0
1281,52906.0
1282,52966.0
1283,52966.0
1284,53025.0
1285,53025.0
1286,53084.0
1287,53084.0
1288,53143.0
1289,53143.0
1290,53202.0
1291,53202.0
1292,53202.0
1293,53260.0
1294,53260.0
1295,53319.0
1296,53319.0
1297,53377.0
1298,53377.0
1299,53435.0
1300,53435.0
1301,53493.0
1302,53493.0
1303,53551.0
1304,53551.0
1305,53609.0
1306,53609.0
1307,53667.0
1308,53667.0
1309,53725.0
1310,53725.0
1311,53782.0
1312,53782.0
1313,53782.0
1314,53840.0
1315,53840.0
1316,53897.0
1317,53897.0
1318,53954.0
1319,53954.0
1320,54011.0
1321,54011.0
1322,54068.0
1323,54068.0
1324,54125.0
1325,54125.0
1326,54181.0
1327,54181.0
1328,54238.0
1329,54238.0
1330,54294.0
1331,54294.0
1332,54350.0
1333,54350.0
1334,54406.0
1335,54406.0
1336,54406.0
1337,54462.0
1338,54462.0
1339,54518.0
1340,54518.0
1341,54574.0
1342,54574.0
1343,54630.0
1344,54630.0
1345,54685.0
1346,54685.0
1347,54740.0
1348,54740.0
1349,54796.0
1350,54796.0
1351,54851.0
1352,54851.0
1353,54906.0
1354,54906.0
1355,54960.0
1356,54960.0
1357,54960.0
1358,55015.0
1359,55015.0
1360,55070.0
1361,55070.0
1362,55124.0
1363,55124.0
1364,55178.0
1365,55178.0
1366,55233.0
1367,55233.0
1368,55287.0
1369,55287.0
1370,55341.0
1371,55341.0
1372,55394.0
1373,55394.0
1374,55448.0
1375,55448.0
1376,55502.0
1377,55502.0
1378,55502.0
1379,55555.0
1380,55555.0
1381,55608.0
1382,55608.0
1383,55661.0
1384,55661.0
1385,55714.0
1386,55714.0
1387,55767.0
1388,55767.0
1389,55820.0
1390,55820.0
1391,55873.0
1392,55873.0
1393,55925.0
1394,55925.0
1395,55977.0
1396,55977.0
1397,56030.0
1398,56030.0
1399,56082.0
1400,56082.0
1401,56082.0
1402,56134.0
1403,56134.0
1404,56185.0
1405,56185.0
1406,56237.0
1407,56237.0
1408,56289.0
1409,56289.0
1410,56340.0
1411,56340.0
1412,56391.0
1413,56391.0
1414,56442.0
1415,56442.0
1416,56493.0
1417,56493.0
1418,56544.0
1419,56544.0
1420,56595.0
1421,56595.0
1422,56595.0
1423,56646.0
1424,56646.0
1425,56696.0
1426,56696.0
1427,56747.0
1428,56747.0
1429,56797.0
1430,56797.0
1431,56847.0
1432,56847.0
1433,56897.0
1434,56897.0
1435,56947.0
1436,56947.0
1437,56996.0
1438,56996.0
1439,57046.0
1440,57046.0
1441,57095.0
1442,57095.0
1443,57095.0
1444,57145.0
1445,57145.0
1446,57194.0
1447,57194.0
1448,57243.0
1449,57243.0
1450,57292.0
1451,57292.0
1452,57340.0
1453,57340.0
1454,57389.0
1455,57389.0
1456,57437.0
1457,57437.0
1458,57486.0
1459,57486.0
1460,57534.0
1461,57534.0
1462,57582.0
1463,57582.0
1464,57582.0
1465,57630.0
1466,57630.0
1467,57678.0
1468,57678.0
1469,57725.0
1470,57725.0
1471,57773.0
1472,57773.0
1473,57820.0
1474,57820.0
1475,57868.0
1476,57868.0
1477,57915.0
1478,57915.0
1479,57962.0
1480,57962.0
1481,58009.0
1482,58009.0
1483,58055.0
1484,58055.0
1485,58102.0
1486,58102.0
1487,58102.0
1488,58148.0
1489,58148.0
1490,58195.0
1491,58195.0
1492,58241.0
1493,58241.0
1494,58287.0
1495,58287.0
1496,58333.0
1497,58333.0
1498,58378.0
1499,58378.0
1500,58424.0
1501,58424.0
1502,58470.0
1503,58470.0
1504,58515.0
1505,58515.0
1506,58560.0
1507,58560.0
1508,58560.0
1509,58605.0
1510,58605.0
1511,58650.0
1512,58650.0
1513,58695.0
1514,58695.0
1515,58739.0
1516,58739.0
1517,58784.0
1518,58784.0
1519,58828.0
1520,58828.0
1521,58873.0
1522,58873.0
1523,58917.0
1524,58917.0
1525,58961.0
1526,58961.0
1527,59004.0
1528,59004.0
1529,59004.0
1530,59048.0
1531,59048.0
1532,59092.0
1533,59092.0
1534,59135.0
1535,59135.0
1536,59178.0
1537,59178.0
1538,59221.0
1539,59221.0
1540,59264.0
1541,59264.0
1542,59307.0
1543,59307.0
1544,59350.0
1545,59350.0
1546,59393.0
1547,59393.0
1548,59435.0
1549,59435.0
1550,59477.0
1551,59477.0
1552,59477.0
1553,59519.0
1554,59519.0
1555,59561.0
1556,59561.0
1557,59603.0
1558,59603.0
1559,59645.0
1560,59645.0
1561,59687.0
1562,59687.0
1563,59728.0
1564,59728.0
1565,59769.0
1566,59769.0
1567,59810.0
1568,59810.0
1569,59851.0
1570,59851.0
1571,59892.0
1572,59892.0
1573,59892.0
1574,59933.0
1575,59933.0
1576,59974.0
1577,59974.0
1578,60014.0
1579,60014.0
1580,60054.0
1581,60054.0
1582,60095.0
1583,60095.0
1584,60135.0
1585,60135.0
1586,60175.0
1587,60175.0
1588,60214.0
1589,60214.0
1590,60254.0
1591,60254.0
1592,60293.0
1593,60293.0
1594,60293.0
1595,60333.0
1596,60333.0
1597,60372.0
1598,60372.0
1599,60411.0
1600,60411.0
1601,60450.0
1602,60450.0
1603,60489.0
1604,60489.0
1605,60527.0
1606,60527.0
1607,60566.0
1608,60566.0
1609,60604.0
1610,60604.0
1611,60642.0
1612,60642.0
1613,60680.0
1614,60680.0
1615,60680.0
1616,60718.0
1617,60718.0
1618,60756.0
1619,60756.0
1620,60793.0
1621,60793.0
1622,60831.0
1623,60831.0
1624,60868.0
1625,60868.0
1626,60905.0
1627,60905.0
1628,60943.0
1629,60943.0
1630,60979.0
1631,60979.0
1632,61016.0
1633,61016.0
1634,61053.0
1635,61053.0
1636,61089.0
1637,61089.0
1638,61089.0
1639,61126.0
1640,61126.0
1641,61162.0
1642,61162.0
1643,61198.0
1644,61198.0
1645,61234.0
1646,61234.0
1647,61269.0
1648,61269.0
1649,61305.0
1650,61305.0
1651,61340.0
1652,61340.0
1653,61376.0
1654,61376.0
1655,61411.0
1656,61411.0
1657,61446.0
1658,61446.0
1659,61446.0
1660,61481.0
1661,61481.0
1662,61516.0
1663,61516.0
1664,61550.0
1665,61550.0
1666,61585.0
1667,61585.0
1668,61619.0
1669,61619.0
1670,61653.0
1671,61653.0
1672,61687.0
1673,61687.0
1674,61721.0
1675,61721.0
1676,61755.0
1677,61755.0
1678,61788.0
1679,61788.0
1680,61788.0
1681,61822.0
1682,61822.0
1683,61855.0
1684,61855.0
1685,61888.0
1686,61888.0
1687,61921.0
1688,61921.0
1689,61954.0
1690,61954.0
1691,61987.0
1692,61987.0
1693,62019.0
1694,62019.0
1695,62052.0
1696,62052.0
1697,62084.0
1698,62084.0
1699,62116.0
1700,62116.0
1701,62148.0
1702,62148.0
1703,62148.0
1704,62180.0
1705,62180.0
1706,62212.0
1707,62212.0
1708,62243.0
1709,62243.0
1710,62274.0
1711,62274.0
1712,62306.0
1713,62306.0
1714,62337.0
1715,62337.0
1716,62368.0
1717,62368.0
1718,62399.0
1719,62399.0
1720,62429.0
1721,62429.0
1722,62460.0
1723,62460.0
1724,62460.0
1725,62490.0
1726,62490.0
1727,62520.0
1728,62520.0
1729,62550.0
1730,62550.0
1731,62580.0
1732,62580.0
1733,62610.0
1734,62610.0
1735,62640.0
1736,62640.0
1737,62669.0
1738,62669.0
1739,62698.0
1740,62698.0
1741,62728.0
1742,62728.0
1743,62757.0
1744,62757.0
1745,62757.0
1746,62786.0
1747,62786.0
1748,62814.0
1749,62814.0
1750,62843.0
1751,62843.0
1752,62871.0
1753,62871.0
1754,62900.0
1755,62900.0
1756,62928.0
1757,62928.0
1758,62956.0
1759,62956.0
1760,62984.0
1761,62984.0
1762,63011.0
1763,63011.0
1764,63039.0
1765,63039.0
1766,63066.0
1767,63066.0
1768,63066.0
1769,63094.0
1770,63094.0
1771,63121.0
1772,63121.0
1773,63148.0
1774,63148.0
1775,63174.0
1776,63174.0
1777,63201.0
1778,63201.0
1779,63228.0
1780,63228.0
1781,63254.0
1782,63254.0
1783,63280.0
1784,63280.0
1785,63306.0
1786,63306.0
1787,63332.0
1788,63332.0
1789,63332.0
1790,63358.0
1791,63358.0
1792,63384.0
1793,63384.0
1794,63409.0
1795,63409.0
1796,63434.0
1797,63434.0
1798,63460.0
1799,63460.0
1800,63485.0
1801,63485.0
1802,63509.0
1803,63509.0
1804,63534.0
1805,63534.0
1806,63559.0
1807,63559.0
1808,63583.0
1809,63583.0
1810,63583.0
1811,63607.0
1812,63607.0
1813,63632.0
1814,63632.0
1815,63656.0
1816,63656.0
1817,63679.0
1818,63679.0
1819,63703.0
1820,63703.0
1821,63727.0
1822,63727.0
1823,63750.0
1824,63750.0
1825,63773.0
1826,63773.0
1827,63796.0
1828,63796.0
1829,63819.0
1830,63819.0
1831,63819.0
1832,63842.0
1833,63842.0
1834,63865.0
1835,63865.0
1836,63887.0
1837,63887.0
1838,63909.0
1839,63909.0
1840,63932.0
1841,63932.0
1842,63954.0
1843,63954.0
1844,63976.0
1845,63976.0
1846,63997.0
1847,63997.0
1848,64019.0
1849,64019.0
1850,64040.0
1851,64040.0
1852,64062.0
1853,64062.0
1854,64062.0
1855,64083.0
1856,64083.0
1857,64104.0
1858,64104.0
1859,64124.0
1860,64124.0
1861,64145.0
1862,64145.0
1863,64166.0
1864,64166.0
1865,64186.0
1866,64186.0
1867,64206.0
1868,64206.0
1869,64226.0
1870,64226.0
1871,64246.0
1872,64246.0
1873,64266.0
1874,64266.0
