,0
449,11946.0
450,11550.0
451,11055.0
452,10659.0
453,10262.0
454,9865.0
455,9367.0
456,8969.0
457,8571.0
458,8172.0
459,7673.0
460,7273.0
461,6874.0
462,6474.0
463,5973.0
464,5573.0
465,5172.0
466,4671.0
467,4269.0
468,3868.0
469,3467.0
470,2965.0
471,2563.0
472,2161.0
473,1759.0
474,1257.0
475,854.0
476,452.0
477,50.0
478,-452.0
479,-854.0
480,-1257.0
481,-1759.0
482,-2161.0
483,-2563.0
484,-2965.0
485,-3467.0
486,-3868.0
487,-4269.0
488,-4671.0
489,-5172.0
490,-5573.0
491,-5973.0
492,-6374.0
493,-6874.0
494,-7273.0
495,-7673.0
496,-8172.0
497,-8571.0
498,-8969.0
499,-9367.0
500,-9865.0
501,-10262.0
502,-10659.0
503,-11055.0
504,-11550.0
505,-11946.0
506,-12341.0
507,-12736.0
508,-13229.0
509,-13622.0
510,-14015.0
511,-14506.0
512,-14898.0
513,-15289.0
514,-15680.0
515,-16167.0
516,-16557.0
517,-16946.0
518,-17334.0
519,-17818.0
520,-18205.0
521,-18590.0
522,-18976.0
523,-19456.0
524,-19840.0
525,-20223.0
526,-20700.0
527,-21081.0
528,-21462.0
529,-21841.0
530,-22315.0
531,-22692.0
532,-23069.0
533,-23445.0
534,-23914.0
535,-24288.0
536,-24661.0
537,-25033.0
538,-25497.0
539,-25866.0
540,-26235.0
541,-26695.0
542,-27062.0
543,-27428.0
544,-27792.0
545,-28247.0
546,-28609.0
547,-28970.0
548,-29331.0
549,-29779.0
550,-30137.0
551,-30493.0
552,-30849.0
553,-31291.0
554,-31644.0
555,-31995.0
556,-32433.0
557,-32782.0
558,-33130.0
559,-33476.0
560,-33907.0
561,-34251.0
562,-34593.0
563,-34934.0
564,-35358.0
565,-35696.0
566,-36032.0
567,-36367.0
568,-36785.0
569,-37117.0
570,-37447.0
571,-37859.0
572,-38186.0
573,-38512.0
574,-38837.0
575,-39241.0
576,-39562.0
577,-39882.0
578,-40200.0
579,-40596.0
580,-40911.0
581,-41224.0
582,-41536.0
583,-41924.0
584,-42232.0
585,-42539.0
586,-42920.0
587,-43223.0
588,-43524.0
589,-43824.0
590,-44197.0
591,-44493.0
592,-44787.0
593,-45080.0
594,-45443.0
595,-45732.0
596,-46019.0
597,-46305.0
598,-46659.0
599,-46941.0
600,-47220.0
601,-47567.0
602,-47843.0
603,-48117.0
604,-48389.0
605,-48727.0
606,-48995.0
607,-49261.0
608,-49525.0
609,-49853.0
610,-50113.0
611,-50371.0
612,-50627.0
613,-50945.0
614,-51197.0
615,-51447.0
616,-51757.0
617,-52003.0
618,-52246.0
619,-52488.0
620,-52788.0
621,-53025.0
622,-53260.0
623,-53493.0
624,-53782.0
625,-54011.0
626,-54238.0
627,-54462.0
628,-54740.0
629,-54960.0
630,-55178.0
631,-55448.0
632,-55661.0
633,-55873.0
634,-56082.0
635,-56340.0
636,-56544.0
637,-56747.0
638,-56947.0
639,-57194.0
640,-57389.0
641,-57582.0
642,-57773.0
643,-58009.0
644,-58195.0
645,-58378.0
646,-58605.0
647,-58784.0
648,-58961.0
649,-59135.0
650,-59350.0
651,-59519.0
652,-59687.0
653,-59851.0
654,-60054.0
655,-60214.0
656,-60372.0
657,-60527.0
658,-60718.0
659,-60868.0
660,-61016.0
661,-61198.0
662,-61340.0
663,-61481.0
664,-61619.0
665,-61788.0
666,-61921.0
667,-62052.0
668,-62180.0
669,-62337.0
670,-62460.0
671,-62580.0
672,-62698.0
673,-62843.0
674,-62956.0
675,-63066.0
676,-63201.0
677,-63306.0
678,-63409.0
679,-63509.0
680,-63632.0
681,-63727.0
682,-63819.0
683,-63909.0
684,-64019.0
685,-64104.0
686,-64186.0
687,-64266.0
688,-64362.0
689,-64437.0
690,-64509.0
691,-64596.0
692,-64662.0
693,-64727.0
694,-64788.0
695,-64862.0
696,-64918.0
697,-64972.0
698,-65024.0
699,-65084.0
700,-65130.0
701,-65174.0
702,-65214.0
703,-65262.0
704,-65298.0
705,-65331.0
706,-65368.0
707,-65396.0
708,-65421.0
709,-65443.0
710,-65468.0
711,-65485.0
712,-65499.0
713,-65511.0
714,-65523.0
715,-65529.0
716,-65533.0
717,-65535.0
718,-65533.0
719,-65529.0
720,-65523.0
721,-65511.0
722,-65499.0
723,-65485.0
724,-65468.0
725,-65443.0
726,-65421.0
727,-65396.0
728,-65368.0
729,-65331.0
730,-65298.0
731,-65262.0
732,-65224.0
733,-65174.0
734,-65130.0
735,-65084.0
736,-65024.0
737,-64972.0
738,-64918.0
739,-64862.0
740,-64788.0
741,-64727.0
742,-64662.0
743,-64596.0
744,-64509.0
745,-64437.0
746,-64362.0
747,-64286.0
748,-64186.0
749,-64104.0
750,-64019.0
751,-63909.0
752,-63819.0
753,-63727.0
754,-63632.0
755,-63509.0
756,-63409.0
757,-63306.0
758,-63201.0
759,-63066.0
760,-62956.0
761,-62843.0
762,-62728.0
763,-62580.0
764,-62460.0
765,-62337.0
766,-62180.0
767,-62052.0
768,-61921.0
769,-61788.0
770,-61619.0
771,-61481.0
772,-61340.0
773,-61198.0
774,-61016.0
775,-60868.0
776,-60718.0
777,-60566.0
778,-60372.0
779,-60214.0
780,-60054.0
781,-59851.0
782,-59687.0
783,-59519.0
784,-59350.0
785,-59135.0
786,-58961.0
787,-58784.0
788,-58605.0
789,-58378.0
790,-58195.0
791,-58009.0
792,-57820.0
793,-57582.0
794,-57389.0
795,-57194.0
796,-56947.0
797,-56747.0
798,-56544.0
799,-56340.0
800,-56082.0
801,-55873.0
802,-55661.0
803,-55448.0
804,-55178.0
805,-54960.0
806,-54740.0
807,-54518.0
808,-54238.0
809,-54011.0
810,-53782.0
811,-53493.0
812,-53260.0
813,-53025.0
814,-52788.0
815,-52488.0
816,-52246.0
817,-52003.0
818,-51757.0
819,-51447.0
820,-51197.0
821,-50945.0
822,-50691.0
823,-50371.0
824,-50113.0
825,-49853.0
826,-49525.0
827,-49261.0
828,-48995.0
829,-48727.0
830,-48389.0
831,-48117.0
832,-47843.0
833,-47567.0
834,-47220.0
835,-46941.0
836,-46659.0
837,-46376.0
838,-46019.0
839,-45732.0
840,-45443.0
841,-45080.0
842,-44787.0
843,-44493.0
844,-44197.0
845,-43824.0
846,-43524.0
847,-43223.0
848,-42920.0
849,-42539.0
850,-42232.0
851,-41924.0
852,-41614.0
853,-41224.0
854,-40911.0
855,-40596.0
856,-40200.0
857,-39882.0
858,-39562.0
859,-39241.0
860,-38837.0
861,-38512.0
862,-38186.0
863,-37859.0
864,-37447.0
865,-37117.0
866,-36785.0
867,-36451.0
868,-36032.0
869,-35696.0
870,-35358.0
871,-34934.0
872,-34593.0
873,-34251.0
874,-33907.0
875,-33476.0
876,-33130.0
877,-32782.0
878,-32433.0
879,-31995.0
880,-31644.0
881,-31291.0
882,-30937.0
883,-30493.0
884,-30137.0
885,-29779.0
886,-29331.0
887,-28970.0
888,-28609.0
889,-28247.0
890,-27792.0
891,-27428.0
892,-27062.0
893,-26695.0
894,-26235.0
895,-25866.0
896,-25497.0
897,-25126.0
898,-24661.0
899,-24288.0
900,-23914.0
901,-23445.0
902,-23069.0
903,-22692.0
904,-22315.0
905,-21841.0
906,-21462.0
907,-21081.0
908,-20700.0
909,-20223.0
910,-19840.0
911,-19456.0
912,-19072.0
913,-18590.0
914,-18205.0
915,-17818.0
916,-17334.0
917,-16946.0
918,-16557.0
919,-16167.0
920,-15680.0
921,-15289.0
922,-14898.0
923,-14506.0
924,-14015.0
925,-13622.0
926,-13229.0
927,-12835.0
928,-12341.0
929,-11946.0
930,-11550.0
931,-11055.0
932,-10659.0
933,-10262.0
934,-9865.0
935,-9367.0
936,-8969.0
937,-8571.0
938,-8172.0
939,-7673.0
940,-7273.0
941,-6874.0
942,-6474.0
943,-5973.0
944,-5573.0
945,-5172.0
946,-4671.0
947,-4269.0
948,-3868.0
949,-3467.0
950,-2965.0
951,-2563.0
952,-2161.0
953,-1759.0
954,-1257.0
955,-854.0
956,-452.0
957,-50.0
958,452.0
959,854.0
960,1257.0
961,1759.0
962,2161.0
963,2563.0
964,2965.0
965,3467.0
966,3868.0
967,4269.0
968,4671.0
969,5172.0
970,5573.0
971,5973.0
972,6374.0
973,6874.0
974,7273.0
975,7673.0
976,8172.0
977,8571.0
978,8969.0
979,9367.0
980,9865.0
981,10262.0
982,10659.0
983,11055.0
984,11550.0
985,11946.0
986,12341.0
987,12736.0
988,13229.0
989,13622.0
990,14015.0
991,14506.0
992,14898.0
993,15289.0
994,15680.0
995,16167.0
996,16557.0
997,16946.0
998,17334.0
999,17818.0
1000,18205.0
1001,18590.0
1002,18976.0
1003,19456.0
1004,19840.0
1005,20223.0
1006,20700.0
1007,21081.0
1008,21462.0
1009,21841.0
1010,22315.0
1011,22692.0
1012,23069.0
1013,23445.0
1014,23914.0
1015,24288.0
1016,24661.0
1017,25033.0
1018,25497.0
1019,25866.0
1020,26235.0
1021,26695.0
1022,27062.0
1023,27428.0
1024,27792.0
1025,28247.0
1026,28609.0
1027,28970.0
1028,29331.0
1029,29779.0
1030,30137.0
1031,30493.0
1032,30849.0
1033,31291.0
1034,31644.0
1035,31995.0
1036,32433.0
1037,32782.0
1038,33130.0
1039,33476.0
1040,33907.0
1041,34251.0
1042,34593.0
1043,34934.0
1044,35358.0
1045,35696.0
1046,36032.0
1047,36367.0
1048,36785.0
1049,37117.0
1050,37447.0
1051,37859.0
1052,38186.0
1053,38512.0
1054,38837.0
1055,39241.0
1056,39562.0
1057,39882.0
1058,40200.0
1059,40596.0
1060,40911.0
1061,41224.0
1062,41536.0
1063,41924.0
1064,42232.0
1065,42539.0
1066,42920.0
1067,43223.0
1068,43524.0
1069,43824.0
1070,44197.0
1071,44493.0
1072,44787.0
1073,45080.0
1074,45443.0
1075,45732.0
1076,46019.0
1077,46305.0
1078,46659.0
1079,46941.0
1080,47220.0
1081,47567.0
1082,47843.0
1083,48117.0
1084,48389.0
1085,48727.0
1086,48995.0
1087,49261.0
1088,49525.0
1089,49853.0
1090,50113.0
1091,50371.0
1092,50627.0
1093,50945.0
1094,51197.0
1095,51447.0
1096,51757.0
1097,52003.0
1098,52246.0
1099,52488.0
1100,52788.0
1101,53025.0
1102,53260.0
1103,53493.0
1104,53782.0
1105,54011.0
1106,54238.0
1107,54462.0
1108,54740.0
1109,54960.0
1110,55178.0
1111,55448.0
1112,55661.0
1113,55873.0
1114,56082.0
1115,56340.0
1116,56544.0
1117,56747.0
1118,56947.0
1119,57194.0
1120,57389.0
1121,57582.0
1122,57773.0
1123,58009.0
1124,58195.0
1125,58378.0
1126,58605.0
1127,58784.0
1128,58961.0
1129,59135.0
1130,59350.0
1131,59519.0
1132,59687.0
1133,59851.0
1134,60054.0
1135,60214.0
1136,60372.0
1137,60527.0
1138,60718.0
1139,60868.0
1140,61016.0
1141,61198.0
1142,61340.0
1143,61481.0
1144,61619.0
1145,61788.0
1146,61921.0
1147,62052.0
1148,62180.0
1149,62337.0
1150,62460.0
1151,62580.0
1152,62698.0
1153,62843.0
1154,62956.0
1155,63066.0
1156,63201.0
1157,63306.0
1158,63409.0
1159,63509.0
1160,63632.0
1161,63727.0
1162,63819.0
1163,63909.0
1164,64019.0
1165,64104.0
1166,64186.0
1167,64266.0
1168,64362.0
1169,64437.0
1170,64509.0
1171,64596.0
1172,64662.0
1173,64727.0
1174,64788.0
1175,64862.0
1176,64918.0
1177,64972.0
1178,65024.0
1179,65084.0
1180,65130.0
1181,65174.0
1182,65214.0
1183,65262.0
1184,65298.0
1185,65331.0
1186,65368.0
1187,65396.0
1188,65421.0
1189,65443.0
1190,65468.0
1191,65485.0
1192,65499.0
1193,65511.0
1194,65523.0
1195,65529.0
1196,65533.0
1197,65535.0
1198,65533.0
1199,65529.0
1200,65523.0
1201,65511.0
1202,65499.0
1203,65485.0
1204,65468.0
1205,65443.0
1206,65421.0
1207,65396.0
1208,65368.0
1209,65331.0
1210,65298.0
1211,65262.0
1212,65224.0
1213,65174.0
1214,65130.0
1215,65084.0
1216,65024.0
1217,64972.0
1218,64918.0
1219,64862.0
1220,64788.0
1221,64727.0
1222,64662.0
1223,64596.0
1224,64509.0
1225,64437.0
1226,64362.0
1227,64286.0
1228,64186.0
1229,64104.0
1230,64019.0
1231,63909.0
1232,63819.0
1233,63727.0
1234,63632.0
1235,63509.0
1236,63409.0
1237,63306.0
1238,63201.0
1239,63066.0
1240,62956.0
1241,62843.0
1242,62728.0
1243,62580.0
1244,62460.0
1245,62337.0
1246,62180.0
1247,62052.0
1248,61921.0
1249,61788.0
1250,61619.0
1251,61481.0
1252,61340.0
1253,61198.0
1254,61016.0
1255,60868.0
1256,60718.0
1257,60566.0
1258,60372.0
1259,60214.0
1260,60054.0
1261,59851.0
1262,59687.0
1263,59519.0
1264,59350.0
1265,59135.0
1266,58961.0
1267,58784.0
1268,58605.0
1269,58378.0
1270,58195.0
1271,58009.0
1272,57820.0
1273,57582.0
1274,57389.0
1275,57194.0
1276,56947.0
1277,56747.0
1278,56544.0
1279,56340.0
1280,56082.0
1281,55873.0
1282,55661.0
1283,55448.0
1284,55178.0
1285,54960.0
1286,54740.0
1287,54518.0
1288,54238.0
1289,54011.0
1290,53782.0
1291,53493.0
1292,53260.0
1293,53025.0
1294,52788.0
1295,52488.0
1296,52246.0
1297,52003.0
1298,51757.0
1299,51447.0
1300,51197.0
1301,50945.0
1302,50691.0
1303,50371.0
1304,50113.0
1305,49853.0
1306,49525.0
1307,49261.0
1308,48995.0
1309,48727.0
1310,48389.0
1311,48117.0
1312,47843.0
1313,47567.0
1314,47220.0
1315,46941.0
1316,46659.0
1317,46376.0
1318,46019.0
1319,45732.0
1320,45443.0
1321,45080.0
1322,44787.0
1323,44493.0
1324,44197.0
1325,43824.0
1326,43524.0
1327,43223.0
1328,42920.0
1329,42539.0
1330,42232.0
1331,41924.0
1332,41614.0
1333,41224.0
1334,40911.0
1335,40596.0
1336,40200.0
1337,39882.0
1338,39562.0
1339,39241.0
1340,38837.0
1341,38512.0
1342,38186.0
1343,37859.0
1344,37447.0
1345,37117.0
1346,36785.0
1347,36451.0
1348,36032.0
1349,35696.0
1350,35358.0
1351,34934.0
1352,34593.0
1353,34251.0
1354,33907.0
1355,33476.0
1356,33130.0
1357,32782.0
1358,32433.0
1359,31995.0
1360,31644.0
1361,31291.0
1362,30937.0
1363,30493.0
1364,30137.0
1365,29779.0
1366,29331.0
1367,28970.0
1368,28609.0
1369,28247.0
1370,27792.0
1371,27428.0
1372,27062.0
1373,26695.0
1374,26235.0
1375,25866.0
1376,25497.0
1377,25126.0
1378,24661.0
1379,24288.0
1380,23914.0
1381,23445.0
1382,23069.0
1383,22692.0
1384,22315.0
1385,21841.0
1386,21462.0
1387,21081.0
1388,20700.0
1389,20223.0
1390,19840.0
1391,19456.0
1392,19072.0
1393,18590.0
1394,18205.0
1395,17818.0
1396,17334.0
1397,16946.0
1398,16557.0
1399,16167.0
1400,15680.0
1401,15289.0
1402,14898.0
1403,14506.0
1404,14015.0
1405,13622.0
1406,13229.0
1407,12835.0
1408,12341.0
1409,11946.0
1410,11550.0
1411,11055.0
1412,10659.0
1413,10262.0
1414,9865.0
1415,9367.0
1416,8969.0
1417,8571.0
1418,8172.0
1419,7673.0
1420,7273.0
1421,6874.0
1422,6474.0
1423,5973.0
1424,5573.0
1425,5172.0
1426,4671.0
1427,4269.0
1428,3868.0
1429,3467.0
1430,2965.0
1431,2563.0
1432,2161.0
1433,1759.0
1434,1257.0
1435,854.0
1436,452.0
1437,50.0
1438,-452.0
1439,-854.0
1440,-1257.0
1441,-1759.0
1442,-2161.0
1443,-2563.0
1444,-2965.0
1445,-3467.0
1446,-3868.0
1447,-4269.0
1448,-4671.0
1449,-5172.0
1450,-5573.0
1451,-5973.0
1452,-6374.0
1453,-6874.0
1454,-7273.0
1455,-7673.0
1456,-8172.0
1457,-8571.0
1458,-8969.0
1459,-9367.0
1460,-9865.0
1461,-10262.0
1462,-10659.0
1463,-11055.0
1464,-11550.0
1465,-11946.0
1466,-12341.0
1467,-12736.0
1468,-13229.0
1469,-13622.0
1470,-14015.0
1471,-14506.0
1472,-14898.0
1473,-15289.0
1474,-15680.0
1475,-16167.0
1476,-16557.0
1477,-16946.0
1478,-17334.0
1479,-17818.0
1480,-18205.0
1481,-18590.0
1482,-18976.0
1483,-19456.0
1484,-19840.0
1485,-20223.0
1486,-20700.0
1487,-21081.0
1488,-21462.0
1489,-21841.0
1490,-22315.0
1491,-22692.0
1492,-23069.0
1493,-23445.0
1494,-23914.0
1495,-24288.0
1496,-24661.0
1497,-25033.0
1498,-25497.0
1499,-25866.0
1500,-26235.0
1501,-26695.0
1502,-27062.0
1503,-27428.0
1504,-27792.0
1505,-28247.0
1506,-28609.0
1507,-28970.0
1508,-29331.0
1509,-29779.0
1510,-30137.0
1511,-30493.0
1512,-30849.0
1513,-31291.0
1514,-31644.0
1515,-31995.0
1516,-32433.0
1517,-32782.0
1518,-33130.0
1519,-33476.0
1520,-33907.0
1521,-34251.0
1522,-34593.0
1523,-34934.0
1524,-35358.0
1525,-35696.0
1526,-36032.0
1527,-36367.0
1528,-36785.0
1529,-37117.0
1530,-37447.0
1531,-37859.0
1532,-38186.0
1533,-38512.0
1534,-38837.0
1535,-39241.0
1536,-39562.0
1537,-39882.0
1538,-40200.0
1539,-40596.0
1540,-40911.0
1541,-41224.0
1542,-41536.0
1543,-41924.0
1544,-42232.0
1545,-42539.0
1546,-42920.0
1547,-43223.0
1548,-43524.0
1549,-43824.0
1550,-44197.0
1551,-44493.0
1552,-44787.0
1553,-45080.0
1554,-45443.0
1555,-45732.0
1556,-46019.0
1557,-46305.0
1558,-46659.0
1559,-46941.0
1560,-47220.0
1561,-47567.0
1562,-47843.0
1563,-48117.0
1564,-48389.0
1565,-48727.0
1566,-48995.0
1567,-49261.0
1568,-49525.0
1569,-49853.0
1570,-50113.0
1571,-50371.0
1572,-50627.0
1573,-50945.0
1574,-51197.0
1575,-51447.0
1576,-51757.0
1577,-52003.0
1578,-52246.0
1579,-52488.0
1580,-52788.0
1581,-53025.0
1582,-53260.0
1583,-53493.0
1584,-53782.0
1585,-54011.0
1586,-54238.0
1587,-54462.0
1588,-54740.0
1589,-54960.0
1590,-55178.0
1591,-55448.0
1592,-55661.0
1593,-55873.0
1594,-56082.0
1595,-56340.0
1596,-56544.0
1597,-56747.0
1598,-56947.0
1599,-57194.0
1600,-57389.0
1601,-57582.0
1602,-57773.0
1603,-58009.0
1604,-58195.0
1605,-58378.0
1606,-58605.0
1607,-58784.0
1608,-58961.0
1609,-59135.0
1610,-59350.0
1611,-59519.0
1612,-59687.0
1613,-59851.0
1614,-60054.0
1615,-60214.0
1616,-60372.0
1617,-60527.0
1618,-60718.0
1619,-60868.0
1620,-61016.0
1621,-61198.0
1622,-61340.0
1623,-61481.0
1624,-61619.0
1625,-61788.0
1626,-61921.0
1627,-62052.0
1628,-62180.0
1629,-62337.0
1630,-62460.0
1631,-62580.0
1632,-62698.0
1633,-62843.0
1634,-62956.0
1635,-63066.0
1636,-63201.0
1637,-63306.0
1638,-63409.0
1639,-63509.0
1640,-63632.0
1641,-63727.0
1642,-63819.0
1643,-63909.0
1644,-64019.0
1645,-64104.0
1646,-64186.0
1647,-64266.0
1648,-64362.0
1649,-64437.0
1650,-64509.0
1651,-64596.0
1652,-64662.0
1653,-64727.0
1654,-64788.0
1655,-64862.0
1656,-64918.0
1657,-64972.0
1658,-65024.0
1659,-65084.0
1660,-65130.0
1661,-65174.0
1662,-65214.0
1663,-65262.0
1664,-65298.0
1665,-65331.0
1666,-65368.0
1667,-65396.0
1668,-65421.0
1669,-65443.0
1670,-65468.0
1671,-65485.0
1672,-65499.0
1673,-65511.0
1674,-65523.0
1675,-65529.0
1676,-65533.0
1677,-65535.0
1678,-65533.0
1679,-65529.0
1680,-65523.0
1681,-65511.0
1682,-65499.0
1683,-65485.0
1684,-65468.0
1685,-65443.0
1686,-65421.0
1687,-65396.0
1688,-65368.0
1689,-65331.0
1690,-65298.0
1691,-65262.0
1692,-65224.0
1693,-65174.0
1694,-65130.0
1695,-65084.0
1696,-65024.0
1697,-64972.0
1698,-64918.0
1699,-64862.0
1700,-64788.0
1701,-64727.0
1702,-64662.0
1703,-64596.0
1704,-64509.0
1705,-64437.0
1706,-64362.0
1707,-64286.0
1708,-64186.0
1709,-64104.0
1710,-64019.0
1711,-63909.0
1712,-63819.0
1713,-63727.0
1714,-63632.0
1715,-63509.0
1716,-63409.0
1717,-63306.0
1718,-63201.0
1719,-63066.0
1720,-62956.0
1721,-62843.0
1722,-62728.0
1723,-62580.0
1724,-62460.0
1725,-62337.0
1726,-62180.0
1727,-62052.0
1728,-61921.0
1729,-61788.0
1730,-61619.0
1731,-61481.0
1732,-61340.0
1733,-61198.0
1734,-61016.0
1735,-60868.0
1736,-60718.0
1737,-60566.0
1738,-60372.0
1739,-60214.0
1740,-60054.0
1741,-59851.0
1742,-59687.0
1743,-59519.0
1744,-59350.0
1745,-59135.0
1746,-58961.0
1747,-58784.0
1748,-58605.0
1749,-58378.0
1750,-58195.0
1751,-58009.0
1752,-57820.0
1753,-57582.0
1754,-57389.0
1755,-57194.0
1756,-56947.0
1757,-56747.0
1758,-56544.0
1759,-56340.0
1760,-56082.0
1761,-55873.0
1762,-55661.0
1763,-55448.0
1764,-55178.0
1765,-54960.0
1766,-54740.0
1767,-54518.0
1768,-54238.0
1769,-54011.0
1770,-53782.0
1771,-53493.0
1772,-53260.0
