,0
16645,60248.0
16646,60138.0
16647,60027.0
16648,59887.0
16649,59773.0
16650,59659.0
16651,59514.0
16652,59398.0
16653,59280.0
16654,59162.0
16655,59012.0
16656,58891.0
16657,58769.0
16658,58646.0
16659,58491.0
16660,58366.0
16661,58240.0
16662,58113.0
16663,57953.0
16664,57824.0
16665,57694.0
16666,57530.0
16667,57398.0
16668,57265.0
16669,57131.0
16670,56962.0
16671,56826.0
16672,56689.0
16673,56551.0
16674,56378.0
16675,56238.0
16676,56097.0
16677,55956.0
16678,55777.0
16679,55634.0
16680,55489.0
16681,55308.0
16682,55161.0
16683,55014.0
16684,54866.0
16685,54680.0
16686,54530.0
16687,54379.0
16688,54228.0
16689,54037.0
16690,53884.0
16691,53730.0
16692,53575.0
16693,53380.0
16694,53223.0
16695,53066.0
16696,52868.0
16697,52709.0
16698,52549.0
16699,52388.0
16700,52186.0
16701,52024.0
16702,51861.0
16703,51697.0
16704,51491.0
16705,51326.0
16706,51160.0
16707,50993.0
16708,50784.0
16709,50616.0
16710,50447.0
16711,50235.0
16712,50064.0
16713,49893.0
16714,49721.0
16715,49506.0
16716,49333.0
16717,49159.0
16718,48984.0
16719,48765.0
16720,48590.0
16721,48413.0
16722,48236.0
16723,48014.0
16724,47836.0
16725,47657.0
16726,47433.0
16727,47253.0
16728,47072.0
16729,46891.0
16730,46664.0
16731,46482.0
16732,46299.0
16733,46115.0
16734,45885.0
16735,45701.0
16736,45516.0
16737,45331.0
16738,45098.0
16739,44912.0
16740,44725.0
16741,44490.0
16742,44302.0
16743,44114.0
16744,43925.0
16745,43688.0
16746,43499.0
16747,43308.0
16748,43118.0
16749,42879.0
16750,42688.0
16751,42496.0
16752,42304.0
16753,42063.0
16754,41870.0
16755,41677.0
16756,41435.0
16757,41241.0
16758,41046.0
16759,40851.0
16760,40608.0
16761,40412.0
16762,40217.0
16763,40021.0
16764,39775.0
16765,39579.0
16766,39382.0
16767,39185.0
16768,38938.0
16769,38741.0
16770,38543.0
16771,38295.0
16772,38097.0
16773,37899.0
16774,37700.0
16775,37451.0
16776,37252.0
16777,37053.0
16778,36854.0
16779,36604.0
16780,36404.0
16781,36205.0
16782,36005.0
16783,35754.0
16784,35554.0
16785,35354.0
16786,35103.0
16787,34902.0
16788,34702.0
16789,34501.0
16790,34250.0
16791,34049.0
16792,33848.0
16793,33647.0
16794,33396.0
16795,33195.0
16796,32994.0
16797,32793.0
16798,32542.0
16799,32341.0
16800,32139.0
16801,31888.0
16802,31687.0
16803,31486.0
16804,31285.0
16805,31034.0
16806,30834.0
16807,30633.0
16808,30432.0
16809,30182.0
16810,29981.0
16811,29781.0
16812,29581.0
16813,29331.0
16814,29131.0
16815,28931.0
16816,28682.0
16817,28482.0
16818,28283.0
16819,28084.0
16820,27835.0
16821,27637.0
16822,27438.0
16823,27240.0
16824,26993.0
16825,26795.0
16826,26597.0
16827,26400.0
16828,26153.0
16829,25957.0
16830,25760.0
16831,25515.0
16832,25319.0
16833,25123.0
16834,24928.0
16835,24684.0
16836,24489.0
16837,24295.0
16838,24101.0
16839,23859.0
16840,23665.0
16841,23473.0
16842,23280.0
16843,23040.0
16844,22848.0
16845,22656.0
16846,22418.0
16847,22227.0
16848,22037.0
16849,21847.0
16850,21610.0
16851,21422.0
16852,21233.0
16853,21045.0
16854,20811.0
16855,20624.0
16856,20437.0
16857,20251.0
16858,20019.0
16859,19835.0
16860,19650.0
16861,19420.0
16862,19237.0
16863,19054.0
16864,18872.0
16865,18644.0
16866,18463.0
16867,18283.0
16868,18102.0
16869,17878.0
16870,17699.0
16871,17521.0
16872,17343.0
16873,17122.0
16874,16946.0
16875,16770.0
16876,16551.0
16877,16377.0
16878,16203.0
16879,16030.0
16880,15814.0
16881,15642.0
16882,15471.0
16883,15301.0
16884,15089.0
16885,14920.0
16886,14752.0
16887,14584.0
16888,14375.0
16889,14209.0
16890,14044.0
16891,13838.0
16892,13675.0
16893,13512.0
16894,13349.0
16895,13147.0
16896,12987.0
16897,12827.0
16898,12668.0
16899,12470.0
16900,12312.0
16901,12156.0
16902,12000.0
16903,11806.0
16904,11652.0
16905,11498.0
16906,11308.0
16907,11156.0
16908,11006.0
16909,10856.0
16910,10669.0
16911,10521.0
16912,10374.0
16913,10228.0
16914,10046.0
16915,9902.0
16916,9758.0
16917,9615.0
16918,9438.0
16919,9297.0
16920,9158.0
16921,8984.0
16922,8846.0
16923,8709.0
16924,8573.0
16925,8404.0
16926,8270.0
16927,8137.0
16928,8005.0
16929,7841.0
16930,7711.0
16931,7582.0
16932,7454.0
16933,7295.0
16934,7169.0
16935,7044.0
16936,6889.0
16937,6766.0
16938,6645.0
16939,6524.0
16940,6374.0
16941,6255.0
16942,6138.0
16943,6021.0
16944,5877.0
16945,5762.0
16946,5649.0
16947,5537.0
16948,5398.0
16949,5288.0
16950,5179.0
16951,5044.0
16952,4937.0
16953,4831.0
16954,4727.0
16955,4598.0
16956,4496.0
16957,4394.0
16958,4294.0
16959,4171.0
16960,4073.0
16961,3977.0
16962,3881.0
16963,3763.0
16964,3670.0
16965,3579.0
16966,3465.0
16967,3376.0
16968,3287.0
16969,3200.0
16970,3093.0
16971,3008.0
16972,2924.0
16973,2842.0
16974,2741.0
16975,2661.0
16976,2582.0
16977,2504.0
16978,2409.0
16979,2334.0
16980,2260.0
16981,2169.0
16982,2098.0
16983,2027.0
16984,1958.0
16985,1874.0
16986,1807.0
16987,1742.0
16988,1678.0
16989,1599.0
16990,1538.0
16991,1478.0
16992,1419.0
16993,1346.0
16994,1290.0
16995,1235.0
16996,1167.0
16997,1115.0
16998,1063.0
16999,1013.0
17000,952.0
17001,904.0
17002,858.0
17003,813.0
17004,758.0
17005,716.0
17006,675.0
17007,635.0
17008,587.0
17009,549.0
17010,513.0
17011,470.0
17012,437.0
17013,404.0
17014,374.0
17015,337.0
17016,309.0
17017,282.0
17018,256.0
17019,226.0
17020,203.0
17021,181.0
17022,161.0
17023,137.0
17024,119.0
17025,102.0
17026,84.0
17027,70.0
17028,57.0
17029,46.0
17030,34.0
17031,25.0
17032,18.0
17033,12.0
17034,6.0
17035,3.0
17036,1.0
17037,0.0
17038,1.0
17039,3.0
17040,6.0
17041,12.0
17042,18.0
17043,25.0
17044,34.0
17045,46.0
17046,57.0
17047,70.0
17048,84.0
17049,102.0
17050,119.0
17051,137.0
17052,156.0
17053,181.0
17054,203.0
17055,226.0
17056,256.0
17057,282.0
17058,309.0
17059,337.0
17060,374.0
17061,404.0
17062,437.0
17063,470.0
17064,513.0
17065,549.0
17066,587.0
17067,625.0
17068,675.0
17069,716.0
17070,758.0
17071,813.0
17072,858.0
17073,904.0
17074,952.0
17075,1013.0
17076,1063.0
17077,1115.0
17078,1167.0
17079,1235.0
17080,1290.0
17081,1346.0
17082,1404.0
17083,1478.0
17084,1538.0
17085,1599.0
17086,1678.0
17087,1742.0
17088,1807.0
17089,1874.0
17090,1958.0
17091,2027.0
17092,2098.0
17093,2169.0
17094,2260.0
17095,2334.0
17096,2409.0
17097,2485.0
17098,2582.0
17099,2661.0
17100,2741.0
17101,2842.0
17102,2924.0
17103,3008.0
17104,3093.0
17105,3200.0
17106,3287.0
17107,3376.0
17108,3465.0
17109,3579.0
17110,3670.0
17111,3763.0
17112,3858.0
17113,3977.0
17114,4073.0
17115,4171.0
17116,4294.0
17117,4394.0
17118,4496.0
17119,4598.0
17120,4727.0
17121,4831.0
17122,4937.0
17123,5044.0
17124,5179.0
17125,5288.0
17126,5398.0
17127,5509.0
17128,5649.0
17129,5762.0
17130,5877.0
17131,6021.0
17132,6138.0
17133,6255.0
17134,6374.0
17135,6524.0
17136,6645.0
17137,6766.0
17138,6889.0
17139,7044.0
17140,7169.0
17141,7295.0
17142,7422.0
17143,7582.0
17144,7711.0
17145,7841.0
17146,8005.0
17147,8137.0
17148,8270.0
17149,8404.0
17150,8573.0
17151,8709.0
17152,8846.0
17153,8984.0
17154,9158.0
17155,9297.0
17156,9438.0
17157,9580.0
17158,9758.0
17159,9902.0
17160,10046.0
17161,10228.0
17162,10374.0
17163,10521.0
17164,10669.0
17165,10856.0
17166,11006.0
17167,11156.0
17168,11308.0
17169,11498.0
17170,11652.0
17171,11806.0
17172,11961.0
17173,12156.0
17174,12312.0
17175,12470.0
17176,12668.0
17177,12827.0
17178,12987.0
17179,13147.0
17180,13349.0
17181,13512.0
17182,13675.0
17183,13838.0
17184,14044.0
17185,14209.0
17186,14375.0
17187,14542.0
17188,14752.0
17189,14920.0
17190,15089.0
17191,15301.0
17192,15471.0
17193,15642.0
17194,15814.0
17195,16030.0
17196,16203.0
17197,16377.0
17198,16551.0
17199,16770.0
17200,16946.0
17201,17122.0
17202,17299.0
17203,17521.0
17204,17699.0
17205,17878.0
17206,18102.0
17207,18283.0
17208,18463.0
17209,18644.0
17210,18872.0
17211,19054.0
17212,19237.0
17213,19420.0
17214,19650.0
17215,19835.0
17216,20019.0
17217,20205.0
17218,20437.0
17219,20624.0
17220,20811.0
17221,21045.0
17222,21233.0
17223,21422.0
17224,21610.0
17225,21847.0
17226,22037.0
17227,22227.0
17228,22418.0
17229,22656.0
17230,22848.0
17231,23040.0
17232,23232.0
17233,23473.0
17234,23665.0
17235,23859.0
17236,24101.0
17237,24295.0
17238,24489.0
17239,24684.0
17240,24928.0
17241,25123.0
17242,25319.0
17243,25515.0
17244,25760.0
17245,25957.0
17246,26153.0
17247,26350.0
17248,26597.0
17249,26795.0
17250,26993.0
17251,27240.0
17252,27438.0
17253,27637.0
17254,27835.0
17255,28084.0
17256,28283.0
17257,28482.0
17258,28682.0
17259,28931.0
17260,29131.0
17261,29331.0
17262,29531.0
17263,29781.0
17264,29981.0
17265,30182.0
17266,30432.0
17267,30633.0
17268,30834.0
17269,31034.0
17270,31285.0
17271,31486.0
17272,31687.0
17273,31888.0
17274,32139.0
17275,32341.0
17276,32542.0
17277,32743.0
17278,32994.0
17279,33195.0
17280,33396.0
17281,33647.0
17282,33848.0
17283,34049.0
17284,34250.0
17285,34501.0
17286,34702.0
17287,34902.0
17288,35103.0
17289,35354.0
17290,35554.0
17291,35754.0
17292,35955.0
17293,36205.0
17294,36404.0
17295,36604.0
17296,36854.0
17297,37053.0
17298,37252.0
17299,37451.0
17300,37700.0
17301,37899.0
17302,38097.0
17303,38295.0
17304,38543.0
17305,38741.0
17306,38938.0
17307,39136.0
17308,39382.0
17309,39579.0
17310,39775.0
17311,40021.0
17312,40217.0
17313,40412.0
17314,40608.0
17315,40851.0
17316,41046.0
17317,41241.0
17318,41435.0
17319,41677.0
17320,41870.0
17321,42063.0
17322,42256.0
17323,42496.0
17324,42688.0
17325,42879.0
17326,43118.0
17327,43308.0
17328,43499.0
17329,43688.0
17330,43925.0
17331,44114.0
17332,44302.0
17333,44490.0
17334,44725.0
17335,44912.0
17336,45098.0
17337,45284.0
17338,45516.0
17339,45701.0
17340,45885.0
17341,46115.0
17342,46299.0
17343,46482.0
17344,46664.0
17345,46891.0
17346,47072.0
17347,47253.0
17348,47433.0
17349,47657.0
17350,47836.0
17351,48014.0
17352,48192.0
17353,48413.0
17354,48590.0
17355,48765.0
17356,48984.0
17357,49159.0
17358,49333.0
17359,49506.0
17360,49721.0
17361,49893.0
17362,50064.0
17363,50235.0
17364,50447.0
17365,50616.0
17366,50784.0
17367,50951.0
17368,51160.0
17369,51326.0
17370,51491.0
17371,51697.0
17372,51861.0
17373,52024.0
17374,52186.0
17375,52388.0
17376,52549.0
17377,52709.0
17378,52868.0
17379,53066.0
17380,53223.0
17381,53380.0
17382,53536.0
17383,53730.0
17384,53884.0
17385,54037.0
17386,54228.0
17387,54379.0
17388,54530.0
17389,54680.0
17390,54866.0
17391,55014.0
17392,55161.0
17393,55308.0
17394,55489.0
17395,55634.0
17396,55777.0
17397,55920.0
17398,56097.0
17399,56238.0
17400,56378.0
17401,56551.0
17402,56689.0
17403,56826.0
17404,56962.0
17405,57131.0
17406,57265.0
17407,57398.0
17408,57530.0
17409,57694.0
17410,57824.0
17411,57953.0
17412,58081.0
17413,58240.0
17414,58366.0
17415,58491.0
17416,58646.0
17417,58769.0
17418,58891.0
17419,59012.0
17420,59162.0
17421,59280.0
17422,59398.0
17423,59514.0
17424,59659.0
17425,59773.0
17426,59887.0
17427,59999.0
17428,60138.0
17429,60248.0
17430,60357.0
17431,60492.0
17432,60598.0
17433,60704.0
17434,60809.0
17435,60938.0
17436,61040.0
17437,61141.0
17438,61241.0
17439,61365.0
17440,61462.0
17441,61559.0
17442,61654.0
17443,61772.0
17444,61865.0
17445,61957.0
17446,62070.0
17447,62160.0
17448,62248.0
17449,62335.0
17450,62443.0
17451,62527.0
17452,62611.0
17453,62693.0
17454,62795.0
17455,62875.0
17456,62954.0
17457,63031.0
17458,63127.0
17459,63202.0
17460,63276.0
17461,63367.0
17462,63438.0
17463,63508.0
17464,63577.0
17465,63662.0
17466,63728.0
17467,63794.0
17468,63858.0
17469,63936.0
17470,63998.0
17471,64058.0
17472,64117.0
17473,64189.0
17474,64246.0
17475,64301.0
17476,64368.0
17477,64421.0
17478,64472.0
17479,64522.0
17480,64584.0
17481,64631.0
17482,64677.0
17483,64722.0
17484,64777.0
17485,64820.0
17486,64861.0
17487,64901.0
17488,64949.0
17489,64986.0
17490,65022.0
17491,65066.0
17492,65099.0
17493,65131.0
17494,65162.0
17495,65199.0
17496,65227.0
17497,65254.0
17498,65280.0
17499,65310.0
17500,65333.0
17501,65355.0
17502,65375.0
17503,65399.0
17504,65417.0
17505,65433.0
17506,65452.0
17507,65466.0
17508,65478.0
17509,65489.0
17510,65502.0
17511,65510.0
17512,65517.0
17513,65523.0
17514,65529.0
17515,65532.0
17516,65534.0
17517,65535.0
17518,65534.0
17519,65532.0
17520,65529.0
17521,65523.0
17522,65517.0
17523,65510.0
17524,65502.0
17525,65489.0
17526,65478.0
17527,65466.0
17528,65452.0
17529,65433.0
17530,65417.0
17531,65399.0
17532,65380.0
17533,65355.0
17534,65333.0
17535,65310.0
17536,65280.0
17537,65254.0
17538,65227.0
17539,65199.0
17540,65162.0
17541,65131.0
17542,65099.0
17543,65066.0
17544,65022.0
17545,64986.0
17546,64949.0
17547,64911.0
17548,64861.0
17549,64820.0
17550,64777.0
17551,64722.0
17552,64677.0
17553,64631.0
17554,64584.0
17555,64522.0
17556,64472.0
17557,64421.0
17558,64368.0
17559,64301.0
17560,64246.0
17561,64189.0
17562,64132.0
17563,64058.0
17564,63998.0
17565,63936.0
17566,63858.0
17567,63794.0
17568,63728.0
17569,63662.0
17570,63577.0
17571,63508.0
17572,63438.0
17573,63367.0
17574,63276.0
17575,63202.0
17576,63127.0
17577,63051.0
17578,62954.0
17579,62875.0
17580,62795.0
17581,62693.0
17582,62611.0
17583,62527.0
17584,62443.0
17585,62335.0
17586,62248.0
17587,62160.0
17588,62070.0
17589,61957.0
17590,61865.0
17591,61772.0
17592,61678.0
17593,61559.0
17594,61462.0
17595,61365.0
17596,61241.0
17597,61141.0
17598,61040.0
17599,60938.0
17600,60809.0
17601,60704.0
17602,60598.0
17603,60492.0
17604,60357.0
17605,60248.0
17606,60138.0
17607,60027.0
17608,59887.0
17609,59773.0
17610,59659.0
17611,59514.0
17612,59398.0
17613,59280.0
17614,59162.0
17615,59012.0
17616,58891.0
17617,58769.0
17618,58646.0
17619,58491.0
17620,58366.0
17621,58240.0
17622,58113.0
17623,57953.0
17624,57824.0
17625,57694.0
17626,57530.0
17627,57398.0
17628,57265.0
17629,57131.0
17630,56962.0
17631,56826.0
17632,56689.0
17633,56551.0
17634,56378.0
17635,56238.0
17636,56097.0
17637,55956.0
17638,55777.0
17639,55634.0
17640,55489.0
17641,55308.0
17642,55161.0
17643,55014.0
17644,54866.0
17645,54680.0
17646,54530.0
17647,54379.0
17648,54228.0
17649,54037.0
17650,53884.0
17651,53730.0
17652,53575.0
17653,53380.0
17654,53223.0
17655,53066.0
17656,52868.0
17657,52709.0
17658,52549.0
17659,52388.0
17660,52186.0
17661,52024.0
17662,51861.0
17663,51697.0
17664,51491.0
17665,51326.0
17666,51160.0
17667,50993.0
17668,50784.0
17669,50616.0
17670,50447.0
17671,50235.0
17672,50064.0
17673,49893.0
17674,49721.0
17675,49506.0
17676,49333.0
17677,49159.0
17678,48984.0
17679,48765.0
17680,48590.0
17681,48413.0
17682,48236.0
17683,48014.0
17684,47836.0
17685,47657.0
17686,47433.0
17687,47253.0
17688,47072.0
17689,46891.0
17690,46664.0
17691,46482.0
17692,46299.0
17693,46115.0
17694,45885.0
17695,45701.0
17696,45516.0
17697,45331.0
17698,45098.0
17699,44912.0
17700,44725.0
17701,44490.0
17702,44302.0
17703,44114.0
17704,43925.0
17705,43688.0
17706,43499.0
17707,43308.0
17708,43118.0
17709,42879.0
17710,42688.0
17711,42496.0
17712,42304.0
17713,42063.0
17714,41870.0
17715,41677.0
17716,41435.0
17717,41241.0
17718,41046.0
17719,40851.0
17720,40608.0
17721,40412.0
17722,40217.0
17723,40021.0
17724,39775.0
17725,39579.0
17726,39382.0
17727,39185.0
17728,38938.0
17729,38741.0
17730,38543.0
17731,38295.0
17732,38097.0
17733,37899.0
17734,37700.0
17735,37451.0
17736,37252.0
17737,37053.0
17738,36854.0
17739,36604.0
17740,36404.0
17741,36205.0
17742,36005.0
17743,35754.0
17744,35554.0
17745,35354.0
17746,35103.0
17747,34902.0
17748,34702.0
17749,34501.0
17750,34250.0
17751,34049.0
17752,33848.0
17753,33647.0
17754,33396.0
17755,33195.0
17756,32994.0
17757,32793.0
17758,32542.0
17759,32341.0
17760,32139.0
17761,31888.0
17762,31687.0
17763,31486.0
17764,31285.0
17765,31034.0
17766,30834.0
17767,30633.0
17768,30432.0
17769,30182.0
17770,29981.0
17771,29781.0
17772,29581.0
17773,29331.0
17774,29131.0
17775,28931.0
17776,28682.0
17777,28482.0
17778,28283.0
17779,28084.0
17780,27835.0
17781,27637.0
17782,27438.0
17783,27240.0
17784,26993.0
17785,26795.0
17786,26597.0
17787,26400.0
17788,26153.0
17789,25957.0
17790,25760.0
17791,25515.0
17792,25319.0
17793,25123.0
17794,24928.0
17795,24684.0
17796,24489.0
17797,24295.0
17798,24101.0
17799,23859.0
17800,23665.0
17801,23473.0
17802,23280.0
17803,23040.0
17804,22848.0
17805,22656.0
17806,22418.0
17807,22227.0
17808,22037.0
17809,21847.0
17810,21610.0
17811,21422.0
17812,21233.0
17813,21045.0
17814,20811.0
17815,20624.0
17816,20437.0
17817,20251.0
17818,20019.0
17819,19835.0
17820,19650.0
17821,19420.0
17822,19237.0
17823,19054.0
17824,18872.0
17825,18644.0
17826,18463.0
17827,18283.0
17828,18102.0
17829,17878.0
17830,17699.0
17831,17521.0
17832,17343.0
17833,17122.0
17834,16946.0
17835,16770.0
17836,16551.0
17837,16377.0
17838,16203.0
17839,16030.0
17840,15814.0
17841,15642.0
17842,15471.0
17843,15301.0
17844,15089.0
17845,14920.0
17846,14752.0
17847,14584.0
17848,14375.0
17849,14209.0
17850,14044.0
17851,13838.0
17852,13675.0
17853,13512.0
17854,13349.0
17855,13147.0
17856,12987.0
17857,12827.0
17858,12668.0
17859,12470.0
17860,12312.0
17861,12156.0
17862,12000.0
17863,11806.0
17864,11652.0
17865,11498.0
17866,11308.0
17867,11156.0
17868,11006.0
17869,10856.0
17870,10669.0
17871,10521.0
17872,10374.0
17873,10228.0
17874,10046.0
17875,9902.0
17876,9758.0
17877,9615.0
17878,9438.0
17879,9297.0
17880,9158.0
17881,8984.0
17882,8846.0
17883,8709.0
17884,8573.0
17885,8404.0
17886,8270.0
17887,8137.0
17888,8005.0
17889,7841.0
17890,7711.0
17891,7582.0
17892,7454.0
17893,7295.0
17894,7169.0
17895,7044.0
17896,6889.0
17897,6766.0
17898,6645.0
17899,6524.0
17900,6374.0
17901,6255.0
17902,6138.0
17903,6021.0
17904,5877.0
17905,5762.0
17906,5649.0
17907,5537.0
17908,5398.0
17909,5288.0
17910,5179.0
17911,5044.0
17912,4937.0
17913,4831.0
17914,4727.0
17915,4598.0
17916,4496.0
17917,4394.0
17918,4294.0
17919,4171.0
17920,4073.0
17921,3977.0
17922,3881.0
17923,3763.0
17924,3670.0
17925,3579.0
17926,3465.0
17927,3376.0
17928,3287.0
17929,3200.0
17930,3093.0
17931,3008.0
17932,2924.0
17933,2842.0
17934,2741.0
17935,2661.0
17936,2582.0
17937,2504.0
17938,2409.0
17939,2334.0
17940,2260.0
17941,2169.0
17942,2098.0
17943,2027.0
17944,1958.0
17945,1874.0
17946,1807.0
17947,1742.0
17948,1678.0
17949,1599.0
17950,1538.0
17951,1478.0
17952,1419.0
17953,1346.0
17954,1290.0
17955,1235.0
17956,1167.0
17957,1115.0
17958,1063.0
17959,1013.0
17960,952.0
17961,904.0
17962,858.0
17963,813.0
17964,758.0
17965,716.0
17966,675.0
17967,635.0
17968,587.0
17969,549.0
17970,513.0
17971,470.0
17972,437.0
17973,404.0
17974,374.0
17975,337.0
17976,309.0
17977,282.0
17978,256.0
17979,226.0
17980,203.0
17981,181.0
17982,161.0
17983,137.0
17984,119.0
17985,102.0
17986,84.0
17987,70.0
17988,57.0
17989,46.0
17990,34.0
17991,25.0
17992,18.0
17993,12.0
17994,6.0
17995,3.0
17996,1.0
17997,0.0
17998,1.0
17999,3.0
18000,6.0
18001,12.0
18002,18.0
18003,25.0
18004,34.0
18005,46.0
18006,57.0
18007,70.0
18008,84.0
18009,102.0
18010,119.0
18011,137.0
18012,156.0
18013,181.0
18014,203.0
18015,226.0
18016,256.0
18017,282.0
18018,309.0
18019,337.0
18020,374.0
18021,404.0
18022,437.0
18023,470.0
18024,513.0
18025,549.0
18026,587.0
18027,625.0
18028,675.0
18029,716.0
18030,758.0
18031,813.0
18032,858.0
18033,904.0
18034,952.0
18035,1013.0
18036,1063.0
18037,1115.0
18038,1167.0
18039,1235.0
18040,1290.0
18041,1346.0
18042,1404.0
18043,1478.0
18044,1538.0
18045,1599.0
18046,1678.0
18047,1742.0
18048,1807.0
18049,1874.0
18050,1958.0
18051,2027.0
18052,2098.0
18053,2169.0
18054,2260.0
18055,2334.0
18056,2409.0
18057,2485.0
18058,2582.0
18059,2661.0
18060,2741.0
18061,2842.0
18062,2924.0
18063,3008.0
18064,3093.0
18065,3200.0
18066,3287.0
18067,3376.0
18068,3465.0
18069,3579.0
18070,3670.0
18071,3763.0
18072,3858.0
18073,3977.0
18074,4073.0
18075,4171.0
18076,4294.0
18077,4394.0
18078,4496.0
18079,4598.0
18080,4727.0
18081,4831.0
18082,4937.0
18083,5044.0
18084,5179.0
18085,5288.0
18086,5398.0
18087,5509.0
18088,5649.0
18089,5762.0
18090,5877.0
18091,6021.0
18092,6138.0
18093,6255.0
18094,6374.0
18095,6524.0
18096,6645.0
18097,6766.0
18098,6889.0
18099,7044.0
18100,7169.0
18101,7295.0
18102,7422.0
18103,7582.0
18104,7711.0
18105,7841.0
18106,8005.0
18107,8137.0
18108,8270.0
18109,8404.0
18110,8573.0
18111,8709.0
18112,8846.0
18113,8984.0
18114,9158.0
18115,9297.0
18116,9438.0
18117,9580.0
18118,9758.0
18119,9902.0
18120,10046.0
18121,10228.0
18122,10374.0
18123,10521.0
18124,10669.0
18125,10856.0
18126,11006.0
18127,11156.0
18128,11308.0
18129,11498.0
18130,11652.0
18131,11806.0
18132,11961.0
18133,12156.0
18134,12312.0
18135,12470.0
18136,12668.0
18137,12827.0
18138,12987.0
18139,13147.0
18140,13349.0
18141,13512.0
18142,13675.0
18143,13838.0
18144,14044.0
18145,14209.0
18146,14375.0
18147,14542.0
18148,14752.0
18149,14920.0
18150,15089.0
18151,15301.0
18152,15471.0
18153,15642.0
18154,15814.0
18155,16030.0
18156,16203.0
18157,16377.0
18158,16551.0
18159,16770.0
18160,16946.0
18161,17122.0
18162,17299.0
18163,17521.0
18164,17699.0
18165,17878.0
18166,18102.0
18167,18283.0
18168,18463.0
18169,18644.0
18170,18872.0
18171,19054.0
18172,19237.0
18173,19420.0
18174,19650.0
18175,19835.0
18176,20019.0
18177,20205.0
18178,20437.0
18179,20624.0
18180,20811.0
18181,21045.0
18182,21233.0
18183,21422.0
18184,21610.0
18185,21847.0
18186,22037.0
18187,22227.0
18188,22418.0
18189,22656.0
18190,22848.0
18191,23040.0
18192,23232.0
18193,23473.0
18194,23665.0
18195,23859.0
18196,24101.0
18197,24295.0
18198,24489.0
18199,24684.0
18200,24928.0
18201,25123.0
18202,25319.0
18203,25515.0
18204,25760.0
18205,25957.0
18206,26153.0
18207,26350.0
18208,26597.0
18209,26795.0
18210,26993.0
18211,27240.0
18212,27438.0
18213,27637.0
18214,27835.0
18215,28084.0
18216,28283.0
18217,28482.0
18218,28682.0
18219,28931.0
18220,29131.0
18221,29331.0
18222,29531.0
18223,29781.0
18224,29981.0
18225,30182.0
18226,30432.0
18227,30633.0
18228,30834.0
18229,31034.0
18230,31285.0
18231,31486.0
18232,31687.0
18233,31888.0
18234,32139.0
18235,32341.0
18236,32542.0
18237,32743.0
18238,32994.0
18239,33195.0
18240,33396.0
18241,33647.0
18242,33848.0
18243,34049.0
18244,34250.0
18245,34501.0
18246,34702.0
18247,34902.0
18248,35103.0
18249,35354.0
18250,35554.0
18251,35754.0
18252,35955.0
18253,36205.0
18254,36404.0
18255,36604.0
18256,36854.0
18257,37053.0
18258,37252.0
18259,37451.0
18260,37700.0
18261,37899.0
18262,38097.0
18263,38295.0
18264,38543.0
18265,38741.0
18266,38938.0
18267,39136.0
18268,39382.0
18269,39579.0
18270,39775.0
18271,40021.0
18272,40217.0
18273,40412.0
18274,40608.0
18275,40851.0
18276,41046.0
18277,41241.0
18278,41435.0
18279,41677.0
18280,41870.0
18281,42063.0
18282,42256.0
18283,42496.0
18284,42688.0
18285,42879.0
18286,43118.0
18287,43308.0
18288,43499.0
18289,43688.0
18290,43925.0
18291,44114.0
18292,44302.0
18293,44490.0
18294,44725.0
18295,44912.0
18296,45098.0
18297,45284.0
18298,45516.0
18299,45701.0
18300,45885.0
18301,46115.0
18302,46299.0
18303,46482.0
18304,46664.0
18305,46891.0
18306,47072.0
18307,47253.0
18308,47433.0
18309,47657.0
18310,47836.0
18311,48014.0
18312,48192.0
18313,48413.0
18314,48590.0
18315,48765.0
18316,48984.0
18317,49159.0
18318,49333.0
18319,49506.0
18320,49721.0
18321,49893.0
18322,50064.0
18323,50235.0
18324,50447.0
18325,50616.0
18326,50784.0
18327,50951.0
18328,51160.0
18329,51326.0
18330,51491.0
18331,51697.0
18332,51861.0
18333,52024.0
18334,52186.0
18335,52388.0
18336,52549.0
18337,52709.0
18338,52868.0
18339,53066.0
18340,53223.0
18341,53380.0
18342,53536.0
18343,53730.0
18344,53884.0
18345,54037.0
18346,54228.0
18347,54379.0
18348,54530.0
18349,54680.0
18350,54866.0
18351,55014.0
18352,55161.0
18353,55308.0
18354,55489.0
18355,55634.0
18356,55777.0
18357,55920.0
18358,56097.0
18359,56238.0
18360,56378.0
18361,56551.0
18362,56689.0
18363,56826.0
18364,56962.0
18365,57131.0
18366,57265.0
18367,57398.0
18368,57530.0
18369,57694.0
18370,57824.0
18371,57953.0
18372,58081.0
18373,58240.0
18374,58366.0
18375,58491.0
18376,58646.0
18377,58769.0
18378,58891.0
18379,59012.0
18380,59162.0
18381,59280.0
18382,59398.0
18383,59514.0
18384,59659.0
18385,59773.0
18386,59887.0
18387,59999.0
18388,60138.0
18389,60248.0
18390,60357.0
18391,60492.0
18392,60598.0
18393,60704.0
18394,60809.0
18395,60938.0
18396,61040.0
18397,61141.0
18398,61241.0
18399,61365.0
18400,61462.0
18401,61559.0
18402,61654.0
18403,61772.0
18404,61865.0
18405,61957.0
18406,62070.0
18407,62160.0
18408,62248.0
18409,62335.0
18410,62443.0
18411,62527.0
18412,62611.0
